1.441380730424365007e-03,1.048276894854083523e-03,1.516257651485370880e-03,2.059115329177664219e-04,1.203646506055671035e-02,4.492615263660358345e-04,9.172422829973231372e-04,2.995076842440238716e-04,1.871923026525149197e-05,1.871923026525149197e-05,0.000000000000000000e+00,6.607888283633777185e-03,3.425619138541023245e-03,4.305422961007843120e-04,1.160592276445592550e-03,7.225622882387075854e-03,5.615769079575447931e-05,3.369461447745268623e-04,4.492615263660358345e-04,1.628573033076879907e-03,4.679807566312873027e-04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.871923026525149197e-05,0.000000000000000000e+00,8.236461316710656875e-04,2.995076842440238716e-04,1.329065348832855981e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.332022987214765686e-03,4.923157559761142874e-03,0.000000000000000000e+00,2.369854551580839047e-02,8.517249770689429983e-03,2.246307631830179172e-04,2.470938395013196846e-03,4.118230658355328437e-04,3.743846053050298395e-05,3.238426835888508128e-03,2.246307631830179172e-04,9.359615132625746326e-05,9.172422829973231372e-04
0.000000000000000000e+00,0.000000000000000000e+00,1.684730723872634311e-04,0.000000000000000000e+00,2.321184552891185100e-03,2.021676868647161174e-03,3.743846053050298422e-03,1.684730723872634311e-04,0.000000000000000000e+00,2.040396098912412859e-03,4.586211414986616011e-03,1.634188802156455456e-02,0.000000000000000000e+00,1.568671496228075252e-02,5.054192171617902934e-04,8.292619007506411496e-03,5.241384474270417617e-04,1.871923026525149197e-05,2.246307631830179172e-04,7.113307500795567695e-04,3.369461447745268623e-04,1.553696112015873817e-03
0.000000000000000000e+00,1.123153815915089586e-04,5.615769079575447931e-05,0.000000000000000000e+00,6.701484434960034743e-03,1.871923026525149197e-05,3.743846053050298395e-05,5.615769079575447931e-05,0.000000000000000000e+00,7.674884408753111743e-04,1.216749967241346955e-03,1.304730349488029094e-02,1.403942269893862071e-03,0.000000000000000000e+00,7.955672862731884634e-03,4.043353737294322348e-03,5.615769079575447931e-05,0.000000000000000000e+00,1.123153815915089586e-04,3.743846053050298422e-03,7.113307500795567695e-04,5.615769079575447931e-05
4.305422961007843120e-04,6.177345987532992114e-04,9.172422829973231372e-04,1.871923026525149265e-04,2.545815316074203152e-03,7.487692106100596789e-05,0.000000000000000000e+00,7.674884408753111743e-04,0.000000000000000000e+00,8.049269014058142192e-04,1.123153815915089613e-03,1.684730723872634311e-04,6.738922895490537246e-04,2.283746092360682163e-03,0.000000000000000000e+00,5.802961382227962749e-04,1.199902660002620698e-02,2.976357612174987573e-03,6.551730592838022563e-04,8.423653619363171557e-04,3.369461447745268623e-04,1.871923026525149197e-05
0.000000000000000000e+00,7.113307500795567695e-04,1.329065348832855981e-03,0.000000000000000000e+00,1.460099960689616476e-03,1.591134572546376970e-03,3.856161434641807665e-03,2.246307631830179172e-04,5.615769079575447931e-05,7.113307500795567695e-04,7.356657494243836783e-03,2.601973006869957340e-03,9.434492053686752144e-03,1.609853802811628438e-03,2.620692237135208809e-04,0.000000000000000000e+00,8.236461316710656875e-04,5.615769079575447931e-05,1.984238408116658237e-03,2.059115329177664219e-04,1.123153815915089586e-04,1.123153815915089586e-04
0.000000000000000000e+00,6.364538290185507881e-04,1.085715355384586677e-03,3.743846053050298395e-05,1.553696112015873817e-03,2.246307631830179227e-03,6.495572902042267942e-03,9.359615132625746326e-05,0.000000000000000000e+00,7.300499803448082378e-04,5.615769079575447931e-05,6.738922895490537246e-04,1.928080717320903833e-03,4.511334493925610138e-03,5.035472941352651249e-03,1.123153815915089613e-03,0.000000000000000000e+00,2.059115329177664110e-03,0.000000000000000000e+00,9.359615132625746054e-04,3.743846053050298395e-05,1.871923026525149197e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.166507553209412178e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.615769079575447931e-05,1.141873046180341082e-03,2.246307631830179172e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.800003743846053043e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.487692106100596789e-05,0.000000000000000000e+00,4.567492184721364326e-03,0.000000000000000000e+00
9.359615132625746326e-05,1.871923026525149197e-05,1.684730723872634311e-04,0.000000000000000000e+00,6.270942138859250323e-03,1.123153815915089586e-04,2.995076842440238716e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.077834559442915795e-03,3.463057599071526181e-03,6.926115198143051929e-04,4.118230658355328437e-04,9.172422829973231372e-04,2.096553789708167047e-03,7.487692106100596789e-05,1.310346118567604404e-04,0.000000000000000000e+00,9.921192040583291186e-04,4.492615263660358345e-04,0.000000000000000000e+00
2.059115329177664219e-04,5.054192171617902934e-04,8.985230527320716689e-04,1.497538421220119358e-04,2.152711480503921668e-03,9.921192040583291186e-04,2.321184552891185100e-03,1.123153815915089586e-04,3.743846053050298395e-05,1.684730723872634311e-04,1.460099960689616476e-03,3.931038355702813755e-04,9.546807435278261821e-04,7.487692106100597060e-04,8.610845922015686240e-04,3.931038355702813755e-04,1.984238408116658237e-03,1.310346118567604404e-04,9.359615132625746054e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.359615132625746326e-05
0.000000000000000000e+00,1.310346118567604404e-04,9.359615132625746326e-05,0.000000000000000000e+00,1.591134572546376970e-03,0.000000000000000000e+00,1.871923026525149197e-05,1.871923026525149197e-05,0.000000000000000000e+00,4.492615263660358345e-04,3.556653750397783848e-04,2.059115329177664219e-04,5.615769079575447931e-05,9.172422829973231372e-04,2.059115329177664219e-04,3.743846053050298395e-05,0.000000000000000000e+00,2.901480691113981266e-03,2.059115329177664219e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.893599895172310602e-03
0.000000000000000000e+00,2.433499934482694126e-04,2.620692237135208809e-04,0.000000000000000000e+00,1.029557664588832055e-03,3.931038355702813755e-04,3.968476816233316475e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.305422961007843120e-04,1.123153815915089586e-04,4.492615263660358345e-04,1.647292263342131375e-03,2.938919151644484203e-03,3.743846053050298395e-05,2.995076842440238716e-04,0.000000000000000000e+00,1.703449954137885780e-03,1.871923026525149197e-05,0.000000000000000000e+00,1.703449954137885780e-03,0.000000000000000000e+00
