0.000000000000000000e+00,4.643018201705990250e-02,2.228917396685888702e-02,5.551664251926195087e-02,6.630141718079849908e-03,5.852947102791183822e-04,0.000000000000000000e+00,2.342138340641521446e-02,6.343251360090576552e-02,3.051208489651797539e-03,3.933948052695713832e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.100296485353240102e-04,2.878498575143205392e-05,0.000000000000000000e+00,6.716496675334145236e-05,9.594995250477351305e-06,7.196246437858013411e-04,3.166348432657525728e-04,0.000000000000000000e+00
4.738968154210763950e-02,0.000000000000000000e+00,6.841231613590350973e-03,1.897890060544420165e-02,3.559743237927097056e-03,8.069391005651451940e-03,5.459552297521612710e-03,7.484096295372333341e-04,3.089588470653706863e-03,3.406223313919459761e-03,1.890214064344038214e-03,0.000000000000000000e+00,5.756997150286410783e-05,0.000000000000000000e+00,5.277247387762542879e-04,4.893447577743448556e-04,4.221797910210034303e-04,1.918999050095470261e-05,0.000000000000000000e+00,4.509647767724354775e-04,3.262298385162299579e-04,1.823049097590696680e-04
2.307596357739803011e-02,7.484096295372334208e-03,0.000000000000000000e+00,3.147158442156571066e-03,4.970207539747267637e-03,7.042726513850375465e-03,1.089031960929179310e-02,2.221241400485506751e-02,1.333704339816351716e-03,2.216443902860268118e-03,1.765479126087832586e-03,2.878498575143205392e-05,4.797497625238675653e-05,4.797497625238675653e-05,9.882845107991671506e-04,2.302798860114564313e-04,7.196246437858013411e-04,1.439249287571602628e-04,0.000000000000000000e+00,9.786895155486897112e-04,1.535199240076376209e-04,8.635495725429615497e-05
5.365521344066934845e-02,1.674326671208297909e-02,2.792143617888909277e-03,0.000000000000000000e+00,6.716496675334145236e-05,5.737807159785455850e-03,0.000000000000000000e+00,1.415261799445409301e-02,2.677003674883180872e-03,7.119486475854194113e-03,8.539545772924841916e-04,0.000000000000000000e+00,1.918999050095470261e-05,0.000000000000000000e+00,3.262298385162299579e-04,0.000000000000000000e+00,2.878498575143205392e-05,4.797497625238675653e-05,0.000000000000000000e+00,1.918999050095470261e-04,1.247349382562055737e-04,0.000000000000000000e+00
7.071511499601807783e-03,3.972328033697623481e-03,5.814567121789274498e-03,1.918999050095470261e-04,0.000000000000000000e+00,4.365722838967195027e-03,3.598123218929006814e-03,5.948897055295957132e-04,5.948897055295957132e-04,2.120493950355494591e-03,3.051208489651797539e-03,7.867896105391427664e-04,9.499045297972577183e-04,2.379558822118382853e-03,1.707909154584968383e-03,9.115245487953483943e-04,2.878498575143205256e-04,3.089588470653706863e-03,5.210082421009201888e-03,9.978795060496445900e-04,1.266539373063010291e-03,3.646098195181393361e-04
5.277247387762542879e-04,1.225280893485957735e-02,1.094788958079465774e-02,2.600243712879362224e-03,4.250582895961466622e-03,0.000000000000000000e+00,6.515001775074121503e-03,1.525604244825898769e-03,0.000000000000000000e+00,1.640744187831626958e-03,9.594995250477351305e-05,2.590648717628884785e-04,8.635495725429616310e-04,1.823049097590696680e-04,9.594995250477351305e-06,3.837998100190940522e-05,3.070398480152752418e-04,1.918999050095470261e-05,0.000000000000000000e+00,2.302798860114564313e-04,1.918999050095470261e-05,1.151399430057282157e-04
0.000000000000000000e+00,2.859308584642250486e-03,8.913750587693459668e-03,0.000000000000000000e+00,4.212202914959556864e-03,9.048080521200142085e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.852947102791183822e-04,4.029898005200487684e-04,1.189779411059191426e-03,1.372084320818261257e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.565097245276863893e-04,9.978795060496445900e-04,8.635495725429615497e-05,0.000000000000000000e+00,2.686598670133658094e-04,0.000000000000000000e+00,6.428646817819824765e-04
2.408343807869815084e-02,4.029898005200487684e-04,2.066761976952821364e-02,1.231997390161291943e-02,7.580046247877107735e-04,3.435008299670891645e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.446723788871724495e-03,1.063125473752890571e-02,1.947784035846902200e-03,9.594995250477351305e-06,2.590648717628884785e-04,4.989397530248222950e-04,9.499045297972577183e-04,1.918999050095470261e-05,5.756997150286410783e-05,1.343299335066829047e-04,1.918999050095470261e-05,2.302798860114564313e-04,6.716496675334145236e-05,0.000000000000000000e+00
5.771389643162126715e-02,3.415818309169936767e-03,1.314514349315397054e-03,3.310273361414686234e-03,4.413697815219581465e-04,1.918999050095470261e-05,0.000000000000000000e+00,2.801738613139386283e-03,0.000000000000000000e+00,1.554389230577330871e-03,4.960612544496790198e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.878498575143205392e-05,1.918999050095470261e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.797497625238675653e-05,0.000000000000000000e+00,0.000000000000000000e+00
2.955258537147024012e-03,3.377438328168027443e-03,2.312393855365041644e-03,7.320981376114218606e-03,1.602364206829717634e-03,1.487224263823989446e-03,4.797497625238675246e-04,1.061206474702795083e-02,1.851834083342128673e-03,0.000000000000000000e+00,9.594995250477351305e-06,8.923345582943936240e-04,4.509647767724354775e-04,5.181297435257769569e-04,4.605597720229128627e-04,3.933948052695713832e-04,1.535199240076376209e-04,3.837998100190940522e-05,9.594995250477351305e-05,2.782548622638431946e-04,5.085347482752996260e-04,1.151399430057282157e-04
